target,text
0,"<#> Dear Raj Gajanan Thakare, your OTP is 454739. Valid only for 5 mins.
Best,
Team Relevel 

lWlxAGsOEK/ "
0,Recharge na hone ke kaaran Airtel No.9623009809 ki outgoing sewa band hai. Dubara shuru karne ke liye recharge karein i.airtel.in/FDPNew Ignore if recharged
0,"Your OTP for login to Level Supermind is 325436 . Valid for 15 minutes. Please do not share the OTP.

Regards,
Team Level "
0,"Dear Client, Tommorow work in NIFTY/BANKNIFTY option SURE CELL 50TO110 PONTS TARGET CLK  https://api.whatsapp.com/send?phone=919737732053&text=IN SHUKTU"
1,"Your A/c No xx1780 debited by Rs.61.00 on 29-NOV-2022 with UPI RRN:233365289686. A/c Bal is Rs. 29,421.23 CR and AVL Bal is Rs. 29,303.23 CR-MAHABANK"
1,"Your A/c No xx1780 debited by Rs.326.00 on 04-DEC-2022 with UPI RRN:233824258496. A/c Bal is Rs. 24,095.23 CR and AVL Bal is Rs. 23,977.23 CR-MAHABANK"
1,"Your A/c No xx1780 debited by Rs.2,300.00 on 11-DEC-2022 with UPI RRN:234541500916. A/c Bal is Rs. 21,615.23 CR and AVL Bal is Rs. 21,497.23 CR-MAHABANK"
0,"Balance for Jio Number 9834812916: 1) Rs 299-1M-2GB/D Plan: 
Data: 943.66 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 23 Dec 2022, 01:09 PM
2) MRP 61 Plan: 
Data: 3.14 GB out of 6.00 GB
Plan expiry: 23 Dec 2022, 01:09 PM
3) Top-Up Balance: Rs.4.65 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Congratulation! You are selected for Rs. 8,850/- directly in Your Rummy Account. Register Now - http://gmg.im/e6JDbj GARUMY"
0,Congratulation! Rs.2000/- in Your Rummy Account. Play Now & Win Real Cash. Register for Free - http://gmg.im/jSNpda GRRUMY
0,"Dear 98348129XX
, Rs. 8850 Free Welcome Bonus is ready to be credited on Junglee Rummy account. Prize Pool- Rs. 70 Lakh. Claim now: http://gmg.im/hhAOlv"
0,NO LOSS % PR0FIT GUARANTEE ON ST0CK MARKET DAILY 1CALL BY OUR TECHNICAL SUPPORT TEAM NO ADVANCE CHARGES FIRST EARN THEN P@Y WHATAP MISSCALL-8866955025
1,"Your A/c No xx1780 debited by Rs.80.00 on 13-DEC-2022 with UPI RRN:234712076243. A/c Bal is Rs. 21,325.23 CR and AVL Bal is Rs. 21,207.23 CR-MAHABANK"
1,"Your A/c No xx1780 debited by INR 150.00 on 13-DEC-2022 with UPI RRN:234712366607. A/c Bal is INR 21,175.23 CR and AVL Bal is INR 21,057.23 CR-MAHABANK"
0,Recharge today on Amazon your Jio no. 9834812916 with Rs.419.Existing user gets upto Rs.200 Rewards & New User gets upto Rs.50 Cashback.T&CA. Click https://amazon.in/jio25
0,"Dear 98348126,

Prize Pool- Rs. 1,70,00,000 (1.7 Crore)

Rs. 8850 Free Welcome Bonus on Junglee Rummy.

Win now: http://gmg.im/kLdxsH"
0,"Your plan for Jio no 9834812916 expires on 23-12-2022 .Avoid STOPPAGE of services,RECHARGE Now Click www.jio.com/r/J1m0pPwYZ .For other plans, call 1991."
1,"Your A/c No xx1780 has been debited by INR 500.00 on 20-DEC-2022 via 00306131/652155XXXXXX7756/235412009094. A/c No xx1780 Bal is INR 18,984.23 CR and AVL Bal is INR 18,866.23-MAHABANK"
0,"Dear Candidate, please check your registered email for the update on Xplore First Connect at 5 PM, TCS Xplore Team"
1,"Your A/c No xx1780 debited by INR 749.00 on 23-DEC-2022 with UPI RRN:235750164136. A/c Bal is INR 18,235.23 CR and AVL Bal is INR 18,117.23 CR-MAHABANK"
1,"Your A/c No xx1780 debited by  61.00 on 29-DEC-2022 with UPI RRN:236355588318. A/c Bal is  18,184.23 CR and AVL Bal is  18,066.23 CR-MAHABANK"
0,"50% Daily Data quota used as on 02-Jan-23 13:51.
Jio Number : 9834812916
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"90% daily data quota used as on 02-Jan-23 19:28.
Jio Number : 9834812916
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"100% of daily 2 GB data quota exhausted as on 02-Jan-23 20:32. Jio Number : 9834812916 Daily high speed data quota will be restored on 03-Jan-23 00:36.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
0,"Congrats, 
Rs.5000 SPECIAL BONUS for you
IND vs SL T20 on My11Circle
Prize pool - 2,71,00,000 (2.71Crore)
Entry Fee - 49
Join Now - http://gmg.im/bcW5NJ"
0,"BANKNIFTY OPTION

TOMORROW TRADE WITH US PROFIT MIN 30000+
WE HAVE SURE NEWS IN BANKNIFTY
INVEST SUB TO MKT RISK.FIRST EARN THEN PAY

CALL ME ON 09564366721"
0,"50% Daily Data quota used as on 03-Jan-23 19:57.
Jio Number : 9834812916
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
1,"Your A/c No xx1780 debited by  5,000.00 on 01-JAN-2023 with UPI RRN:300152644280. A/c Bal is  13,441.23 CR and AVL Bal is  13,323.23 CR-MAHABANK"
1,"Your A/c No xx1780 debited by  100.00 on 01-JAN-2023 with UPI RRN:300156324972. A/c Bal is  13,341.23 CR and AVL Bal is  13,223.23 CR-MAHABANK"
0,"50% Daily Data quota used as on 05-Jan-23 18:35.
Jio Number : 9834812916
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,We'd love to hear from you. Thank you for recharging your DishTV. Share your feedback with us. Click http://dishd2h.in/DUvfEcXBH6I
0,Dear Sir get profit of 7lakh In 10day with 50k capitl with our tips. call / Whats app For more 08141358668 ERATOE
0,Dear Sir get profit of 7lakh In 10day with 50k capitl with our tips. call / Whats app For more 08141358668 ERATOE
0,<#> Sony LIV OTP is 5496. Use this to verify your mobile. - SonyLIV PGocbsuCPY4
1,"Your A/c No xx1780 debited by INR 180.00 on 02-JAN-2023 with UPI RRN:300280130346. A/c Bal is INR 13,161.23 CR and AVL Bal is INR 13,043.23 CR-MAHABANK"
0,Show that you care! Recharge your family member's Jio number 9834812916 on Amazon with Rs.666 plan. Existing users gets rewards of upto Rs.200. New Users gets upto Rs.50 cashack. T&CA. Click https://amazon.in/jio30
0,"Dear Customer! Milega Sports aur Hindi Channels ka manoranjan Sports  HD Add-on me. Subscribe Rs.1.63 GST/din me,DishTV RMN se 18003157723 pe MissCall dein TnC"
1,"Your A/c No xx1780 credited by INR 1.00 on 17-JAN-2023 with UPI RRN:338335645987. A/c Bal is INR 11,758.53 CR and AVL Bal is INR 11,640.53 CR-MAHABANK"
1,"Your A/c No xx1780 credited by INR 9,999.00 on 17-JAN-2023 with UPI RRN:338335687961. A/c Bal is INR 21,757.53 CR and AVL Bal is INR 21,639.53 CR-MAHABANK"
1,"Your A/c No xx1780 debited by  141.00 on 18-JAN-2023 with UPI RRN:301884568676. A/c Bal is  21,616.53 CR and AVL Bal is  21,498.53 CR-MAHABANK"
0,IRC for your TCS NQT Exam will be held on 23rd JAN 2023. Details sent to your registered mail. Check mail for more details. TCSiON
0,IRC for your TCS NQT Exam will be held on 23rd JAN 2023. Details sent to your registered mail. Check mail for more details. TCSiON
1,"Your A/c No xx1780 debited by INR 61.00 on 25-JAN-2023 with UPI RRN:302543107403. A/c Bal is INR 20,555.53 CR and AVL Bal is INR 20,437.53 CR-MAHABANK"
1,"Your A/c No xx 1780 debited by INR 61.00 on 12-FEB-2023 with UPI RRN :304358273475. A/c Bal is INR 15,168.53 CR and AVL Bal is INR 15,050.53 CR-MAHABANK"
1,"Your A/c No xx 1780 debited by INR 141.00 on 18-FEB-2023 with UPI RRN :304962923379. A/c Bal is INR 14,927.53 CR and AVL Bal is INR 14,809.53 CR-MAHABANK"
1,"Dear SBI User, your A/c X0110-debited by Rs40.0 on 20Jan23 transfer to Nikhil Nandkumar Ref No 302088621364. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Alert 9665XXX910 par! 1GB/din data, Unlimited call aur 100 SMS/din, 28 din ke liye, Rs209 Airtel pack ke saath na khoyein. i.airtel.in/RechargeNow"
0,"9665XXX910 par pack samapt! Abhi recharge karein aur anand lein 1.5GB/din, 100 SMS/din, UL call, 28 din ke liye, Rs239 mein. i.airtel.in/RechargeNow"
1,"Dear SBI User, your A/c X0110-debited by Rs150.0 on 19Jan23 transfer to SHIRKE ENTERPRISES Ref No 301952531737. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI UPI User, ur A/cX0110 credited by Rs11 on 19Jan23 by (Ref no 301933385022)"
0,"Aap jaise entertainment lovers ke liye 14+ OTT ka pack! Anand lein live TV,movies,web series aur adhik SonyLIV,Eros now,LionsgatePlay par,aur bhi bahut kuch Airtel Xstream App par. Aaj hi download karein open.airtelxstream.in/XPPSSia"
0,"Aap jaise entertainment lovers ke liye 14+ OTT ka pack! Anand lein live TV,movies,web series aur adhik SonyLIV,Eros now,LionsgatePlay par,aur bhi bahut kuch Airtel Xstream App par. Aaj hi download karein open.airtelxstream.in/XPPSSia"
0,Bharat ka Best Video Experience aapki learning aur manoranjan ki jaruraton liye! Ab apne doston aur parivar ke liye ek naya Airtel Prepaid connection order karein aur bina kisi atirikt shulk ke ghar par deliver payein i.airtel.in/S2
0,Congratulations! We have credited 1GB FREE DATA coupon on your Airtel Mobile number 9665632910 . Claim it on the Airtel Thanks App before the coupon expires. i.airtel.in/freedata
0,Don't lose out on FREE 2GB data! You have unclaimed 2GB data on Airtel Thanks App. Valid on first time download only. T&C Apply. Claim i.airtel.in/2GBclaim
0,LIMITED OFFER! 2GB FREE data for 9665632910 ! We have credited 2GB FREE DATA coupon to your account. Claim now on the Airtel Thanks App i.airtel.in/2GBclaim
1,"Dear SBI User, your A/c X0110-debited by Rs1500.0 on 19Jan23 transfer to SBIMOPS Ref No 301971380868. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X0110-debited by Rs30.0 on 18Jan23 transfer to Nikhil Nandkumar Ref No 301885717202. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X0110-debited by Rs179.0 on 16Jan23 transfer to EURONETGPAY Ref No 301682245511. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,Congratulations! You have got FREE 1GB data coupon in your Airtel Account. Claim it on Airtel Thanks App now. Hurry i.airtel.in/Data-free1
0,"Dear Customer! Milega Sports aur Hindi Channels ka manoranjan Sports  HD Add-on me. Subscribe Rs.1.63 GST/din me,DishTV RMN se 18003157723 pe MissCall dein TnC"
0,IRC for your TCS NQT Exam will be held on 23rd JAN 2023. Details sent to your registered mail. Check mail for more details. TCSiON
0,"Hi 98348126,
Prize pool - Rs. 4,00,00,000 (4 Crore)
Get Winning amount credited in your Bank Account.
Click - http://gmg.im/b7Udij"
0,"50% Daily Data quota used as on 21-Jan-23 18:56. 
Jio Number : 9834812916 
Daily Data quota as per plan : 2 GB 
To know more on how to manage your account through MyJio app, click https://youtu.be/nkg_fLUUxD8 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Balance for Jio Number 9834812916: 1) Rs 749-90D-2GB/D Plan: 
Data: 970.75 MB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 23 Mar 2023, 01:42 PM
2) MRP 61 Plan: 
Data: 1.83 GB out of 6.00 GB
Plan expiry: 23 Mar 2023, 01:42 PM
3) Top-Up Balance: Rs.4.65 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
1,"Dear SBI UPI User, ur A/cX0110 credited by Rs1 on 16Jan23 by (Ref no 301640465769)"
1,"Dear SBI UPI User, ur A/cX0110 credited by Rs10 on 16Jan23 by (Ref no 301690066350)"
0,"YOU HAVE TRUE 5G!
Your number has received the Jio Welcome Offer.
You can use TRULY UNLIMITED 5G data with upto 1 Gbps speeds, at no additional cost.
Kindly do the following to experience JioTrue5G:
1. Update the latest software of your device by going to Settings->About Device->Software Update
2. Kindly select 5G network on your handset by visiting -> Settings->Mobile Network->SIM->Network Type 5G
See https://youtu.be/jskWALw7qtg
Enjoy the JioTrue5G experience.
With Love,
From Jio"
0,"90% daily data quota used as on 24-Jan-23 21:14.
Jio Number : 9834812916
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"100% of daily 2 GB data quota exhausted as on 24-Jan-23 21:26. Jio Number : 9834812916 Daily high speed data quota will be restored on 25-Jan-23 00:36.
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips"
0,"90% Data quota used as on 24-Jan-23 21:45.
Jio Number : 9834812916
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
Balance Data : 432.76 MB
Total Data quota as per plan : 6 GB
Plan Name : MRP 61
Validity : 23-Mar-23 13:42
If you do not have any other data plan, your internet speed will be reduced on consumption of 100% data quota.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,"Dear Customer! Milega Sports aur Hindi Channels ka manoranjan Sports  HD Add-on me. Subscribe Rs.1.63 GST/din me,DishTV RMN se 18003157723 pe MissCall dein TnC"
0,Breaking News every hour on JioNews - Your one-stop app for all the news! Install http://onelink.to/j9xjvb
0,"50% Daily Data quota used as on 25-Jan-23 15:05. 
Jio Number : 9834812916 
Daily Data quota as per plan : 2 GB 
To know more on how to manage your account through MyJio app, click https://youtu.be/nkg_fLUUxD8 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
1,"Dear SBI User, your A/c X0110-debited by Rs19.0 on 16Jan23 transfer to billdesktez Ref No 301681792838. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X0110-debited by Rs40.0 on 13Jan23 transfer to Ramdevbaba Ref No 301343562456. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X0110-debited by Rs75.0 on 13Jan23 transfer to Ramdevbaba Ref No 301376959940. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"DearCustomer,UNLOCK 10 OTT apps n get access to Disney+Hotstar,Zee5, LionsgatePlay,Hoichoi n more at NO XTRA COST for 1Mnth. CLICK http://dishd2h.in/DUvfEnTfU8f TnC.Watcho"
0,"Watch 2023 Predictions on DishTV Jyotish Duniya FREE for 7 days. To avail, gv missed call on 18003157004 frm RMN. Thereafter it will be chargd Rs43+GST/mth. TnC"
0,"Balance for Jio Number 9834812916: 1) Rs 749-90D-2GB/D Plan: 
Data: 0 MB out of 2.00 GB. Data quota renews on 03 Feb 2023, 12:36 AM.
SMS: 100 out of 100/day
Plan expiry: 23 Mar 2023, 01:42 PM
2) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
3) MRP 61 Plan: 
Data: 1.12 GB out of 6.00 GB
Plan expiry: 23 Mar 2023, 01:42 PM
4) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
5) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
6) Top-Up Balance: Rs.4.65 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,"Balance for Jio Number 9834812916: 1) Rs 749-90D-2GB/D Plan: 
Data: 1.87 GB out of 2.00 GB/day
SMS: 100 out of 100/day
Plan expiry: 23 Mar 2023, 01:42 PM
2) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
3) MRP 61 Plan: 
Data: 187.82 MB out of 6.00 GB
Plan expiry: 23 Mar 2023, 01:42 PM
4) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
5) UL_Data_5GDataPack Plan: 
Data: 0 MB out of 0 MB
Plan expiry: 23 Mar 2023, 01:42 PM
6) Top-Up Balance: Rs.4.65 
For more details, click https://www.jio.com/dl/dashboard_home For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  https://www.jio.com/dl/ask_jio"
0,We'd love to hear from you. Thank you for recharging your DishTV. Share your feedback with us. Click http://dishd2h.in/DUvfEgYSTRN
0,Amazon: Use 369682 to reset your password. Do not give this code to anyone.
0,"https://amazon.in/a/c/r/AtbmMCGHPO9FvTWSO9Q4w1eKM

Amazon: Sign-in from MH, IN. Tap link to respond."
1,"Rs10.0 debited@SBI UPI frm A/cX0110 on 08Jan23 RefNo 300834988594. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI"
1,"Dear SBI User, your A/c X0110-debited by Rs152.0 on 06Jan23 transfer to JAYANT KISHOR Ref No 300695352324. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Dear Customer! Milega Sports aur Hindi Channels ka manoranjan Sports  HD Add-on me. Subscribe Rs.1.63 GST/din me,DishTV RMN se 18003157723 pe MissCall dein TnC"
0,"50% Daily Data quota used as on 04-Feb-23 15:12. 
Jio Number : 9834812916 
Daily Data quota as per plan : 2 GB 
To know more on how to manage your account through MyJio app, click https://youtu.be/nkg_fLUUxD8 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans."
0,574742 is your GitHub authentication code.
1,"Dear SBI User, your A/c X0110-debited by Rs120.0 on 06Jan23 transfer to ANIL SWARUPCHAND Ref No 300674843012. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X0110-debited by Rs50.0 on 05Jan23 transfer to ASHWINI KHOND Ref No 300560012508. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SB"
0,"Your AMAZON return pick up order 407-8823827-7447516 of Autobiography of.. failed as you were not reachable.For further instructions,click http://ecxp.in/?q=1910909054"
0,"[Name]Yogesh 2222;
[Phone]+91 93590 74236;
"
0,"Out for Delivery: HIGHLANDER Men Mustard... with tracking ID MYNC0030659951 from myntra.com, will be delivered between 03:00PM - 07:00PM today by an EKART Wish Master (call 02241481201, PIN 102). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/RNZJ33NNNN ."
0,Delivered: HIGHLANDER Men Mustard... from myntra.com was delivered by Pravin shegokar. Click to give feedback: http://ekrt.in/V2AfyZuuuN
0,"Out for Delivery: HIGHLANDER Men Grey & ...+1 more items with tracking ID MYNC0030671053 from myntra.com, will be delivered between 01:30PM - 05:30PM today by an EKART Wish Master (call 02241481201, PIN 108). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/B5YQgZuuuN ."
0,"Ekart Update: We tried reaching you for shipment MYNC0030671053. Please call delivery executive today on 04067820005, pin 108."
0,"Ekart Update: We tried reaching you for shipment MYNC0030671053. Please call delivery executive today on 04067820005, pin 108."
1,"Dear SBI Customer, Rs.500 withdrawn at ADC ATM ADC0023 from A/cX5121 on 01Feb22 Transaction Number 203210996445. Available Balance Rs.8486. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Download YONO SBI. Use SBI ATMs."
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 12Apr22 transfer to CashfreePaymentsIn Ref No 210200747274. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs25.0 on 13Apr22 transfer to CashfreePaymentsIn Ref No 210364763434. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,Delivered: HIGHLANDER Men Grey & ...+1 more items from myntra.com was delivered by Pravin shegokar. Click to give feedback: http://ekrt.in/tQNYriNNNN
0,"Delivered: We hope 1 Mast & Harbour Shirts and 1 more item made you smile! All items have been delivered. We'd love to hear about your experience: http://mntr.se/gkpf37220r6/ . Stay Home, Stay Safe. - Team Myntra."
0,"Order Placed: Hi Ashish, Thank You for choosing Mamaearth. Your order (ID: 91003985657) of Rs 279, has been successfully placed & the details have been mailed to you. Thanks for being a part of our goodness journey.
Cashback will be credited in the user Mamapay wallet account within 7 days of all products being delivered for eligible orders"
0,"In-Transit: Hi Ashish, Thank You for being patient. Your Mamaearth order (ID: 91003985657) is in transit and will reach you by Dec 02, 2021. Track Your Order Here - https://bit.ly/2Ewdp0y"
0,"Order Shipped: Hi Ashish, your order MA-91003985657_HC10746966 from Mamaearth is on its way with Delhivery and AWB 1091177083910. It will reach you by 27th November 2021. Track here https://shprkt.in/LoHzG5eza7U9?t=ca6df . Powered by Shiprocket"
1,"Dear SBI Customer, Rs.500 withdrawn at ADC ATM ADC0023 from A/cX5121 on 21Feb22 Transaction Number 205212356290. Available Balance Rs.6778. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Download YONO SBI. Use SBI ATMs.@"
1,"Your A/C XXXXX971025 has credit for BY SALARY of Rs 2,093.00 on 31/03/22. Avl Bal Rs 2,116.06.-SBI"
1,"Dear Customer, Cash Rs. 1,05,300.00 deposit in your A/c XXXXX971025 by SELF on 19/05/22 at BARSHI TAKLI. Avl Bal Rs 1,07,416.06 - SBI."
0,Arriving Today : Your order from Mamaearth containing Mamaearth Ubtan Face Wash.. will be delivered by Delhivery delivery executive  . Please keep cash amount of Rs.279.20 ready. Track your order https://shprkt.in/LoHzG5eza7U9?t=ca6df . Powered by Shiprocket
0,Your AwB 441618898 is delivered to AshishThakare .Click to give feedback http://ecxp.in/?q=8090244746 - ECOM EXPRESS
0,Hi! Your order with Mamaearth Ubtan Face Wash.. from Mamaearth is arriving earlier. The order will be delivered by Delhivery delivery executive  . Please keep cash amount of Rs.279.20 ready. Track here https://shprkt.in/LoHzG5eza7U9?t=ca6df . Powered by Shiprocket
0,Hi! we've delivered your order MA-91003985657_HC10746966 from Mamaearth. Share your feedback at https://shprkt.in/LoHzG5eza7U9?t=ca6df . Powered by Shiprocket
0,"Order Delivered: Hi Ashish, Smile, your Mamaearth order (ID: 91003985657) has been successfully delivered. Keep spreading goodness and shopping with us!
Please share your valuable feedback - https://bit.ly/3eOEzwZ"
0,"Hi Ashish Thakare,
Your order 91003985657 is delivered.
Congratulations on being a plant parent of a Guava tree.
Meet your tree https://bit.ly/39rr1rD
Mamaearth"
0,"[Phone]80557 37874;
"
1,"Dear SBI User, your A/c X5121-debited by Rs200.0 on 29May22 transfer to Dream11 Ref No 214902228587. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear Customer, DBT/Govt. payment of Rs. 2,000.00 credited to your Acc No. XXXXX595121 on 31/05/22-SBI"
1,"Your A/C XXXXX595121 Credited INR 1,10,000.00 on 06/06/22 -Deposit by transfer from Master ASHISH GAJANA. Avl Bal INR 1,13,764.38-SBI"
0,91122288880 MANGESH BHA
0,<#> Welcome To AgriCentral. Your OTP for registration is: 4084 Message ID: wtG4+bC4kgj
0,<#> Your OTP for BharatAgri is: 3884. Please enter it on the app to confirm your account. Thanks for using BharatAgri. k7afyJw+YQr
0,"Order Placed: Hi Ashish, Thank You for choosing Mamaearth. Your order (ID: 91004420694) of Rs 399, has been successfully placed & the details have been mailed to you. Thanks for being a part of our goodness journey.
Cashback will be credited in the user Mamapay wallet account within 7 days of all products being delivered for eligible orders"
0,"Order Packed: Hi Ashish, your Mamaearth order containing Mamaearth Vitamin C Foaming.. is packed. Powered by Shiprocket"
0,"In-Transit: Hi Ashish, Thank You for being patient. Your Mamaearth order (ID: 91004420694) is in transit and will reach you by Jan 06, 2022. Track Your Order Here - https://bit.ly/2Ewdp0y"
0,"Order Picked: We've picked up your order MA-91004420694_HCEM809855 from Mamaearth. Once shipped out, we shall keep you updated on the promised date of delivery. Track here https://shprkt.in/HaNO6ZguqMOO?t=11782 . Powered by Shiprocket"
1,"Dear SBI User, your A/c X5121-debited by Rs270.0 on 10Jun22 transfer to Mrs MAHANANDA Ref No 216107042752. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs60.0 on 17Jun22 transfer to DEEPAK Ref No 216819731589. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs40.0 on 18Jun22 transfer to DEEPAK Ref No 216934392864. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
0,"Order Shipped: Hi Ashish, your order MA-91004420694_HCEM809855 from Mamaearth is on its way with Ecom Express and AWB 9053395296. It will reach you by 30th December 2021. Track here https://shprkt.in/HaNO6ZguqMOO?t=11782 . Powered by Shiprocket"
0,Arriving Today : Your order from Mamaearth containing Mamaearth Vitamin C Foaming.. will be delivered by Ecom Express delivery executive  . Please keep cash amount of Rs.399.20 ready. Track your order https://shprkt.in/HaNO6ZguqMOO?t=11782 . Powered by Shiprocket
0,"Ecom Express Executive 08046809000 PIN 77211 will deliver your Kartrocket order 9053395296. Pay Rs 399.2(CASH,UPI,Payment Link). Code to refuse is 723317"
0,"We couldn't deliver your Mamaearth order MA-91004420694_HCEM809855 containing Mamaearth Vitamin C Foaming.. today. If you want us to make a delivery reattempt, please click here https://shprkt.in/BuxEUf49E1xh?t=11782&utm=sms . Powered by Shiprocket"
0,"Ecom Express Executive 08046809000 PIN 1336 will deliver your Kartrocket order 9053395296. Pay Rs 399.2(CASH,UPI,Payment Link). Code to refuse is 323051"
0,Arriving Today : Your order from Mamaearth containing Mamaearth Vitamin C Foaming.. will be delivered by Ecom Express delivery executive  . Please keep cash amount of Rs.399.20 ready. Track your order https://shprkt.in/HaNO6ZguqMOO?t=11782 . Powered by Shiprocket
0,"Ecom Express Executive 08046809000 PIN 1336 will deliver your Kartrocket order 9053395296. Pay Rs 399.2(CASH,UPI,Payment Link). Code to refuse is 323051"
1,"Dear SBI User, your A/c X5121-debited by Rs300.0 on 05Jul22 transfer to Dilip Bajrang Ref No 218663095688. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
1,"Dear SBI User, your A/c X5121-debited by Rs52.0 on 06Jul22 transfer to DEEPAK Ref No 218770456772. If not done by u, fwd this SMS to 9223008333/Call 1800111109 or 09449112211 to block UPI -SBI"
